country_name,income_group,region,year,co2_emissions_metric_tons_per_capita,fertility_rate_total_births_per_woman,forest_area_percent_of_land_area,gdp_per_capita_constant_2005_us,health_expenditure_per_capita_ppp_constant_2005_international,labor_force_participation_rate_female_percent_of_female_population_ages_15_modeled_ilo_estimate,life_expectancy_at_birth_total_years,malnutrition_prevalence_weight_for_age_percent_of_children_under_5,population_total,urban_population_percent_of_total,fossil_fuel_energy_consumption_percent_of_total,poverty_headcount_ratio_at_2_a_day_ppp_percent_of_population,public_spending_on_education_total_percent_of_government_expenditure
Puerto Rico,High Income,Latin America and the Caribbean,1993,NA,2.154,38.34272829763247,15963.427354373018,NA,33.5999984741211,73.9208780487805,NA,3615497,81.147,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,1994,NA,2.124,40.338218714768885,16477.672875154058,NA,33.4000015258789,73.9769024390244,NA,3649237,84.139,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,1995,NA,2.088,42.3337091319053,17068.64410976757,NA,33.2000007629395,74.12507317073171,NA,3683103,87.131,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,1996,NA,1.94,44.32919954904172,17269.382323547037,NA,33.7000007629395,74.36248780487806,NA,3724655,88.6342,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,1997,NA,1.9,46.32468996617813,17944.811842460833,NA,34.7999992370605,74.66663414634147,NA,3759430,90.1374,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,1998,NA,1.9,48.32018038331454,18802.593925560202,NA,34.7000007629395,75.01141463414633,NA,3781101,91.6406,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,1999,NA,1.97425,50.31567080045096,19320.6481497491,NA,36.2999992370605,75.38117073170731,NA,3800081,93.1438,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,2000,NA,2.0485,52.311161217587376,20483.966514848544,NA,34.7999992370605,76.68926829268294,NA,3810605,94.647,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,2001,NA,1.9346,53.3032694475761,20746.75008252241,NA,35.7000007629395,77.06682926829271,NA,3818774,95.2452,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,2002,NA,1.8317,54.29537767756483,21169.740545538174,NA,36.5999984741211,77.76048780487805,NA,3823701,95.8434,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,2003,NA,1.7624,55.287485907553545,21651.774854781754,NA,37.2999992370605,78.07121951219513,NA,3826095,96.4416,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,2004,NA,1.7822,56.279594137542276,22077.488708406832,NA,36.7999992370605,78.17585365853658,NA,3826878,97.0398,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,2005,NA,1.7702,57.271702367531006,21670.022363754077,NA,38.0999984741211,78.29609756097562,NA,3821362,97.638,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,2006,NA,1.7123,58.263810597519715,21455.227772198163,NA,38.7999992370605,78.41634146341464,NA,3805214,97.865,NA,NA,NA
Puerto Rico,High Income,Latin America and the Caribbean,2007,NA,1.6505,59.25591882750846,21330.39640213352,NA,37.5,78.4258536585366,NA,3782995,98.092,NA,NA,NA
Qatar,High Income,Middle East and North Africa,1972,82.71069100391135,6.794,NA,NA,NA,NA,69.67314634146342,NA,130390,88.5928,100.00009820336938,NA,NA
Qatar,High Income,Middle East and North Africa,1973,87.72356922730535,6.703,NA,NA,NA,NA,70.18209756097562,NA,142126,88.6982,100.00000000000003,NA,NA
Qatar,High Income,Middle East and North Africa,1974,68.2743310982358,6.595,NA,NA,NA,NA,70.65043902439025,NA,153610,88.8036,99.9999187645716,NA,NA
Qatar,High Income,Middle East and North Africa,1975,66.66704795745767,6.474,NA,NA,NA,NA,71.08019512195123,NA,164354,88.909,100,NA,NA
Qatar,High Income,Middle East and North Africa,1976,59.75708054733983,6.344,NA,NA,NA,NA,71.4778292682927,NA,173786,88.9998,100.00000000000003,NA,NA
Qatar,High Income,Middle East and North Africa,1977,54.420785728383144,6.211,NA,NA,NA,NA,71.84834146341466,NA,182404,89.0906,100.00005761218245,NA,NA
Qatar,High Income,Middle East and North Africa,1978,54.835357884816645,6.079,NA,NA,NA,NA,72.19821951219512,NA,192059,89.1814,100,NA,NA
Qatar,High Income,Middle East and North Africa,1979,69.95105365197821,5.947,NA,NA,NA,NA,72.53248780487806,NA,205286,89.2722,100.00000000000003,NA,NA
Qatar,High Income,Middle East and North Africa,1980,58.540366119632445,5.811,NA,NA,NA,NA,72.85314634146343,NA,223752,89.363,100,NA,NA
Qatar,High Income,Middle East and North Africa,1981,51.83942485599229,5.665,NA,NA,NA,NA,73.16068292682927,NA,248077,89.5104,100.00002411748108,NA,NA
Qatar,High Income,Middle East and North Africa,1982,44.56030947357031,5.504,NA,NA,NA,NA,73.45360975609758,NA,277245,89.6578,99.99999999999997,NA,NA
Qatar,High Income,Middle East and North Africa,1983,36.438067491010685,5.326,NA,NA,NA,NA,73.73097560975611,NA,309256,89.8052,100,NA,NA
Qatar,High Income,Middle East and North Africa,1984,36.13818941593968,5.132,NA,NA,NA,NA,73.99326829268293,NA,341249,89.9526,100,NA,NA
Qatar,High Income,Middle East and North Africa,1985,33.43555707686254,4.929,NA,NA,NA,NA,74.242,NA,371026,90.1,100.00003541788232,NA,NA
Qatar,High Income,Middle East and North Africa,1986,33.38457482600355,4.722,NA,NA,NA,NA,74.47768292682927,NA,398284,90.637200000000007,100.00001667146248,NA,NA
Qatar,High Income,Middle East and North Africa,1987,27.16681313489251,4.521,NA,NA,NA,NA,74.69982926829269,NA,423300,91.1744,100.00001616480078,NA,NA
Qatar,High Income,Middle East and North Africa,1988,26.794320267207553,4.333,NA,NA,NA,NA,74.91041463414635,NA,445197,91.7116,100.00001545886073,NA,NA
Qatar,High Income,Middle East and North Africa,1989,30.938498614707207,4.163,NA,NA,NA,NA,75.10997560975612,NA,463079,92.2488,100.00001508755535,NA,NA
Qatar,High Income,Middle East and North Africa,1990,24.71000405022276,4.016,0,NA,NA,41.5999984741211,75.29948780487805,NA,476517,92.786,100.00001532219511,NA,NA
Qatar,High Income,Middle East and North Africa,1991,36.43348470200709,3.894,0,NA,NA,42.4000015258789,75.4799512195122,NA,485129,93.2284,99.99998615310184,NA,NA
Qatar,High Income,Middle East and North Africa,1992,54.74218657451093,3.796,0,NA,NA,42.2000007629395,75.65139024390245,NA,489606,93.6708,99.99998675743124,NA,NA
Qatar,High Income,Middle East and North Africa,1993,62.44385320205855,3.715,0,NA,NA,42.5999984741211,75.81478048780488,NA,491996,94.1132,99.99998723751233,NA,NA
Qatar,High Income,Middle East and North Africa,1994,61.04432990107169,3.648,0,NA,NA,42.5999984741211,75.97163414634147,NA,495106,94.5556,100.00000000000003,NA,NA
Qatar,High Income,Middle East and North Africa,1995,61.50764435682444,3.59,0,NA,1560.36260358031,42.2999992370605,76.1229512195122,4.80000019073486,501154,94.998,99.99999999999999,NA,NA
Qatar,High Income,Middle East and North Africa,1996,62.10221161576347,3.534,0,NA,1593.85732750367,41.5,76.26973170731709,NA,512476,95.2606,100.00001156499874,NA,NA
Qatar,High Income,Middle East and North Africa,1997,68.53493638229922,3.477,0,NA,1782.81816814165,39.2999992370605,76.412,NA,529491,95.5232,99.99999017153422,NA,NA
Qatar,High Income,Middle East and North Africa,1998,58.87273764597078,3.411,0,NA,2070.22241331771,38.5999984741211,76.55073170731708,NA,550367,95.7858,100,NA,7.68837
Qatar,High Income,Middle East and North Africa,1999,54.893962300425585,3.334,0,NA,734.54136770568,38.4000015258789,76.6869512195122,NA,572155,96.0484,99.99998235386863,NA,NA
Qatar,High Income,Middle East and North Africa,2000,58.49851185713829,3.241,0,51089.55910167453,1436.70346755283,38,76.82014634146343,NA,593693,96.311,99.9999908058126,NA,NA
Qatar,High Income,Middle East and North Africa,2001,49.62792248548564,3.127,0,51226.630218514336,1724.6234823342,39.0999984741211,76.9508292682927,NA,611808,96.5386,100,NA,NA
Qatar,High Income,Middle East and North Africa,2002,45.22717766715099,2.996,0,53317.691484464645,1933.46929954349,39.7999992370605,77.0769756097561,NA,629745,96.7662,100,NA,NA
Qatar,High Income,Middle East and North Africa,2003,54.76300970256181,2.853,0,52630.10529175144,2978.59144871419,41.2999992370605,77.20160975609757,NA,660238,96.9938,100.00000704994643,NA,NA
Qatar,High Income,Middle East and North Africa,2004,61.623750144020605,2.703,0,57506.23900579753,2957.28842874372,42.0999984741211,77.324756097560993,NA,720383,97.2214,100,NA,5.50168
Qatar,High Income,Middle East and North Africa,2005,63.17986650575588,2.555,0,54228.831714848646,2486.99894945271,44.7000007629395,77.4489268292683,NA,821159,97.449,100.0000060103338,NA,NA
Qatar,High Income,Middle East and North Africa,2006,58.6354968261744,2.418,0,58065.50752957799,2199.2619457688,47.7999992370605,77.57717073170734,NA,967602,97.6902,100.00000000000003,NA,NA
Qatar,High Income,Middle East and North Africa,2007,58.346352451583954,2.299,0,57519.76380497916,1913.24267275431,50.0999984741211,77.711,NA,1152459,97.9314,99.99999561216988,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1972,6.410251701075765,2.55,NA,NA,NA,NA,68.47024390243904,NA,20657957,41.3238,95.8796211157233,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1973,6.957304491271487,2.44,NA,NA,NA,NA,69.00560975609757,NA,20835681,41.8262,96.41947127068762,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1974,7.177785045899249,2.71,NA,NA,NA,NA,69.49975609756099,NA,21029429,42.3286,96.34335331529228,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1975,7.620014724623846,2.59,NA,NA,NA,NA,69.6139024390244,NA,21293583,42.831,96.4325730392923,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1976,8.109155574932277,2.54,NA,NA,NA,NA,69.69878048780488,NA,21551634,43.4788,96.87776621982445,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1977,8.199979904482863,2.57,NA,NA,NA,NA,69.7419512195122,NA,21756096,44.1266,96.7190005672088,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1978,8.833289023456476,2.52,NA,NA,NA,NA,69.48048780487805,NA,21951464,44.7744,96.94843663028759,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1979,8.87596915016092,2.49,NA,NA,NA,NA,69.15317073170733,NA,22090488,45.4222,97.16215411418064,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1980,8.839647230930591,2.43,NA,3709.2115154638145,NA,NA,69.09097560975611,NA,22242653,46.07,96.81329351210563,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1981,8.840159938120475,2.36,NA,3708.847915762498,NA,NA,69.36829268292684,NA,22415169,46.7842,96.9062099559286,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1982,8.695110530846259,2.17,NA,3840.0526431144335,NA,NA,69.53170731707318,NA,22515389,47.4984,96.68707968115865,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1983,8.878868589242717,2.06,NA,4061.056587683062,NA,NA,69.72634146341466,NA,22588790,48.2126,96.959424805752775,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1984,8.35419783950699,2.26,NA,4287.912127555186,NA,NA,69.65878048780489,NA,22655940,48.9268,96.73971091939514,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1985,8.540541383820221,2.31,NA,4264.928096909141,NA,NA,69.7068292682927,NA,22755427,49.641,96.0478597558459,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1986,8.843110512414022,2.39,NA,4347.480365153112,NA,NA,69.49634146341464,NA,22859269,50.3562,96.41432315262306,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1987,9.24490438324612,2.38,NA,4365.077369607392,NA,NA,69.22682926829269,NA,22949430,51.0714,96.6040766083385,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1988,9.228068092940212,2.3,NA,4322.902033600005,NA,NA,69.38804878048781,NA,23057662,51.7866,96.01775710869624,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1989,9.245609624402746,2.22,NA,4053.937530367468,NA,NA,69.53073170731709,NA,23161458,52.5018,96.38811184090842,0.43,NA
Romania,Upper Middle Income,Europe and Central Afica,1990,6.846948700393741,1.83,27.778504469151947,3820.257113539653,NA,51.5999984741211,69.74121951219513,NA,23201835,53.217,96.1482515214796,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1991,5.979301256828189,1.59,27.763008803277263,3356.4750066321853,NA,52.0999984741211,69.78439024390244,5,23001155,53.3274,94.98336140684015,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1992,5.4076073633196815,1.51,27.760829774252592,3087.517781196619,NA,52.4000015258789,69.78439024390244,NA,22794284,53.4378,94.81895546032652,1.2,NA
Romania,Upper Middle Income,Europe and Central Afica,1993,5.302368771108557,1.43,27.758650745227925,3138.449332843586,NA,53.2999992370605,69.56341463414635,NA,22763280,53.5482,94.69316055228298,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1994,5.07761049820435,1.4,27.750424818090714,3267.800035607291,NA,54.5,69.50975609756098,NA,22730211,53.6586,94.48811986551915,23.25,NA
Romania,Upper Middle Income,Europe and Central Afica,1995,5.60308473669199,1.33,27.750664516972417,3508.8633296813905,183.426907163376,56,69.4560975609756,NA,22684270,53.769,93.15785340392235,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1996,5.6010946812689015,1.3,27.744858835831298,3660.060755610633,193.757388601327,57.7999992370605,69.10487804878049,NA,22619004,53.616,90.95391969758278,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1997,5.07436293499976,1.32,27.741471703045356,3446.6039368871448,232.949467581854,59.9000015258789,69.0048780487805,NA,22553978,53.463,85.93158654455226,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,1998,4.542174900779052,1.32,27.73204407857485,3288.343154666081,199.6142620296,58.9000015258789,69.80731707317075,NA,22507344,53.31,85.2306070375459,10.23,NA
Romania,Upper Middle Income,Europe and Central Afica,1999,3.988948711376448,1.3,27.728658536585364,3253.986961921985,228.058662955419,59.0999984741211,70.51219512195124,3.40000009536743,22472040,53.157,84.32977668667267,NA,NA
Romania,Upper Middle Income,Europe and Central Afica,2000,4.009474191273518,1.31,27.713203604544862,3326.623942177506,247.831590715326,58.5999984741211,71.16341463414635,3.70000004768372,22442971,53.004,84.81660355421747,17.24,8.18758
Romania,Upper Middle Income,Europe and Central Afica,2001,4.322797744620113,1.27,27.73497017979191,3564.9764118374533,279.89240743824,57.2999992370605,71.16097560975611,3.79999995231628,22131970,52.9556,86.53426110439672,13.52,9.84882
Romania,Upper Middle Income,Europe and Central Afica,2002,4.241675477632908,1.27,27.737416800800453,3813.58987465969,323.233761213577,51.2999992370605,71.00975609756098,3.5,21730496,52.9072,86.74474721266574,13.02,10.92235
Romania,Upper Middle Income,Europe and Central Afica,2003,4.446939431618861,1.31,27.749510763209393,4039.181439842117,409.623477161288,50.2999992370605,71.30975609756098,NA,21574326,52.8588,86.8610047610713,10.3,11.13906
Romania,Upper Middle Income,Europe and Central Afica,2004,4.447221363965305,1.35,27.765217391304347,4432.940996160107,476.799999434371,49.7999992370605,71.5942756097561,NA,21451748,52.8104,84.47821480815992,7.2,9.84331
Romania,Upper Middle Income,Europe and Central Afica,2005,4.487669353463712,1.39,27.789372988955563,4651.6922607402385,514.132726003817,48,71.87889512195122,NA,21319685,52.762,83.90724016153263,5.59,10.83668
Romania,Upper Middle Income,Europe and Central Afica,2006,4.840827017008779,1.4,27.947647621532308,5087.193838733223,565.746766788292,48.9000015258789,72.16341463414635,NA,21193760,52.768,85.05717472734999,4.92,NA
Romania,Upper Middle Income,Europe and Central Afica,2007,4.834551119184032,1.42,28.11692548610205,5486.083196084132,667.958805836295,48.5999984741211,72.56585365853658,NA,20882982,52.774,83.17684809041286,3.56,12.00496
Russian Federation,Upper Middle Income,Europe and Central Afica,1972,NA,2.04,NA,NA,NA,NA,68.30853658536587,NA,131909000,64.0534,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1973,NA,2.01,NA,NA,NA,NA,68.29463414634148,NA,132669000,64.8446,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1974,NA,2,NA,NA,NA,NA,68.32024390243903,NA,133432000,65.6358,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1975,NA,1.98,NA,NA,NA,NA,67.7239024390244,NA,134200000,66.427,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1976,NA,1.97,NA,NA,NA,NA,67.48756097560975,NA,135147000,67.0918,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1977,NA,1.95,NA,NA,NA,NA,67.37634146341463,NA,136100000,67.7566,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1978,NA,1.92,NA,NA,NA,NA,67.3909756097561,NA,137060000,68.4214,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1979,NA,1.9,NA,NA,NA,NA,67.11439024390243,NA,138027000,69.0862,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1980,NA,1.89,NA,NA,NA,NA,67.0339024390244,NA,139010000,69.751,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1981,NA,1.91,NA,NA,NA,NA,67.26390243902439,NA,139941000,70.1854,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1982,NA,2.04,NA,NA,NA,NA,67.80609756097562,NA,140823000,70.6198,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1983,NA,2.11,NA,NA,NA,NA,67.65268292682927,NA,141668000,71.0542,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1984,NA,2.06,NA,NA,NA,NA,67.20268292682927,NA,142745000,71.4886,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1985,NA,2.05,NA,NA,NA,NA,67.85682926829269,NA,143858000,71.923,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1986,NA,2.15,NA,NA,NA,NA,69.38975609756099,NA,144894000,72.2172,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1987,NA,2.22,NA,NA,NA,NA,69.44000000000001,NA,145908000,72.5114,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1988,NA,2.12,NA,NA,NA,NA,69.46439024390244,NA,146857000,72.8056,NA,3.94,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1989,NA,2.01,NA,5883.52733594062,NA,NA,69.17170731707317,NA,147721000,73.0998,NA,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1990,NA,1.89,49.356465394952394,5685.04682128136,NA,59.5999984741211,68.90243902439025,NA,148292000,73.394,93.39372552042168,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1991,NA,1.732,NA,5386.067481931017,NA,58.4000015258789,68.47439024390245,NA,148624000,73.3896,93.38252073775352,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1992,14.390574749981507,1.552,49.360345821677306,4601.401641519951,NA,57.0999984741211,66.87317073170732,NA,148689000,73.3852,92.56863113554475,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1993,13.223396559385943,1.385,49.373649013986174,4207.309314033294,NA,55,64.9358536585366,NA,148520000,73.3808,92.39527681134264,8.26,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1994,11.612520999622479,1.4,49.39020824316463,3683.0236625919197,NA,52.7999992370605,64.46707317073171,NA,148336000,73.3764,92.57414559112762,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1995,11.222592833854234,1.34,49.401051874483315,3535.063665891342,300.100184896584,52.7000007629395,65.22121951219513,NA,148141000,73.372,92.30126965009097,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1996,11.014479530072753,1.277,49.404266465420605,3407.361460625188,305.613280348227,51.7999992370605,66.19414634146342,NA,148160126,73.3676,92.32288345865013,9.01,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1997,10.541417733503602,1.23,49.40412671374014,3460.781556359557,404.160646981337,50.7999992370605,66.95073170731708,NA,147915373,73.3632,92.0715491374225,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1998,10.338839200280518,1.24,49.39808195930726,3282.788556118423,361.593459643148,50,66.7839024390244,NA,147670780,73.3588,92.11534530962346,NA,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,1999,10.452989702249795,1.17,49.37829003368824,3503.706365313682,342.635032534395,54,66.04365853658537,NA,147214777,73.3544,91.3093313292376,10.54,NA
Russian Federation,Upper Middle Income,Europe and Central Afica,2000,10.62854866546605,1.21,49.40184990971434,3870.3219677708544,369.303288735328,54.0999984741211,65.34146341463415,NA,146596870,73.35,91.12446821179577,NA,8.95185
Russian Federation,Upper Middle Income,Europe and Central Afica,2001,10.673041524986015,1.25,49.39872189025448,4084.684510339855,417.081261789316,52.9000015258789,65.48780487804879,NA,145976473,73.266,90.88536580045705,5.97,9.21336
Russian Federation,Upper Middle Income,Europe and Central Afica,2002,10.712369604779676,1.3,49.39137192371133,4295.1740917877,480.182133889562,54,65.08536585365854,NA,145408033,73.182,90.75195013101191,3.67,10.58384
Russian Federation,Upper Middle Income,Europe and Central Afica,2003,11.094218915893379,1.31,49.3854091757636,4632.1352618016435,518.044275987384,55.0999984741211,65.00756097560976,NA,144667468,73.098,90.91496340417132,2.95,10.53169
Russian Federation,Upper Middle Income,Europe and Central Afica,2004,11.14552590476014,1.33,49.37881343464441,4993.746672113065,529.982252522045,55.7000007629395,65.42121951219512,NA,143821212,73.014,90.69103158720254,1.84,11.17591
Russian Federation,Upper Middle Income,Europe and Central Afica,2005,11.289523263238923,1.29,49.372489147746315,5338.412140517182,614.407161919171,56.2000007629395,65.47000000000001,NA,143113885,72.93,90.68861418364722,1.49,11.49857
Russian Federation,Upper Middle Income,Europe and Central Afica,2006,11.717665867109803,1.3,49.38715598122818,5799.067193159222,786.321181160689,56.5,66.64317073170733,NA,142487260,73.0744,90.6213731802175,1.22,12.4128
Russian Federation,Upper Middle Income,Europe and Central Afica,2007,11.7341499786268,1.41,49.39081949035703,6310.513274296,891.007818597203,57.0999984741211,67.49756097560976,NA,142114903,73.2188,90.55001285313674,0.29,NA
Rwanda,Low Income,Sub-saharan Africa,1972,0.016569189280508195,8.278,NA,209.94507892465444,NA,NA,44.4540487804878,NA,3983659,3.5144,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1973,0.016984044412570433,8.307,NA,210.88463865903694,NA,NA,44.55739024390245,NA,4102262,3.6756,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1974,0.01735129849651259,8.339,NA,207.55798340014593,NA,NA,44.698829268292684,NA,4226773,3.8368,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1975,0.04037836595348743,8.37,NA,197.00004076672494,NA,NA,44.92778048780488,NA,4359166,3.998,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1976,0.0594899691472914,8.399,NA,228.06793839432072,NA,NA,45.298146341463415,24.7000007629395,4499767,4.1426,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1977,0.057591538556862845,8.423,NA,225.19267739664508,NA,NA,45.81536585365855,NA,4648096,4.2872,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1978,0.06029801301069821,8.441,NA,237.8052504633104,NA,NA,46.45285365853659,NA,4804354,4.4318,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1979,0.05978082357203236,8.449,NA,257.2383322299174,NA,NA,47.16263414634147,NA,4968600,4.5764,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1980,0.09629753115574156,8.448,NA,270.8780761877779,NA,NA,47.91170731707318,NA,5140786,4.721,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1981,0.11317830945419077,8.439,NA,276.31315993458946,NA,NA,48.66863414634147,NA,5313633,4.7882,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1982,0.11097276224867501,8.423,NA,272.5113350455196,NA,NA,49.339487804878054,NA,5485328,4.8554,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1983,0.1229471385360656,8.397,NA,279.5544673418532,NA,NA,49.79685365853659,NA,5666907,4.9226,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1984,0.10800361742342343,8.355,NA,258.2702847202381,NA,NA,49.907780487804885,NA,5873794,4.9898,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1985,0.1007853672949147,8.284,NA,259.10892656227946,NA,NA,49.334268292682935,NA,6112554,5.057,NA,88.36,NA
Rwanda,Low Income,Sub-saharan Africa,1986,0.09330650429792718,8.169,NA,260.76916482143235,NA,NA,47.699756097560986,NA,6405995,5.1288,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1987,0.09139108922935239,8.004,NA,247.7548090430405,NA,NA,44.95175609756098,NA,6740876,5.2006,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1988,0.09888607160167391,7.792,NA,247.69683189023954,NA,NA,41.25429268292684,NA,7045785,5.2724,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1989,0.09543400853678355,7.541,NA,241.50467934944334,NA,NA,36.9219756097561,NA,7223798,5.3442,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1990,0.09453787103434434,7.271,12.890149979732469,236.0076491987705,NA,88.9000015258789,32.61156097560976,NA,7214696,5.416,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1991,0.09044370362552598,7.005,12.99554114308877,238.0255932649647,NA,88.5,29.126317073170735,NA,6973664,5.9916,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1992,0.09748636384470825,6.766,13.100932306445076,268.5050639724923,NA,88,27.064414634146345,24.2999992370605,6545100,6.5672,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1993,0.10578579779198677,6.568,13.20632346980138,266.2083099456921,NA,87.5,26.763780487804883,NA,6066268,7.1428,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1994,0.10818310108957653,6.416,13.311714633157681,140.25390797578598,NA,87,28.255292682926832,NA,5728464,7.7184,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1995,0.1081226193263296,6.307,13.417105796513983,191.82109520797812,19.9533938852187,86.3000030517578,31.239195121951223,NA,5663838,8.294,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1996,0.10636917485654537,6.229,13.522496959870287,206.5777741472251,22.7279824184773,85.5999984741211,35.13907317073171,24.2000007629395,5929575,9.3896,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1997,0.10087521643957897,6.16,13.627888123226592,215.5226003383844,24.0721878037161,85.8000030517578,39.175536585365855,NA,6470628,10.4852,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1998,0.08950566400796245,6.085,13.733279286582894,211.74045064076387,27.5704725111514,85.9000015258789,42.73629268292683,NA,7169658,11.5808,NA,NA,NA
Rwanda,Low Income,Sub-saharan Africa,1999,0.08545265735516869,5.998,13.838670449939197,207.97053650448285,24.7428807644546,85.9000015258789,45.57268292682927,NA,7853015,12.6764,NA,NA,21.90942
Rwanda,Low Income,Sub-saharan Africa,2000,0.08167741180862258,5.897,13.9440616132955,210.71291202525902,23.6386690302081,86,47.64265853658537,20.2999992370605,8395577,13.772,NA,89.06,21.09614
Rwanda,Low Income,Sub-saharan Africa,2001,0.07869814656456167,5.786,14.27644912849615,219.45371179042687,26.0685758768365,86,49.13078048780488,NA,8760003,14.5254,NA,NA,26.69957
